expense_id,employee_id,amount,expense_type,submission_day,flagged
3597,1162,203.82,Supplies,Weekday,0
3598,1156,113.61,Supplies,Weekday,0
3599,1084,200.24,Travel,Weekend,1
3600,1052,162.96,Accommodation,Weekday,0
3601,1061,72.18,Supplies,Weekday,0
3602,1185,73.4,Accommodation,Weekday,0
3603,1060,109.44,Supplies,Weekday,0
3604,1162,117.38,Accommodation,Weekend,1
3605,1086,94.34,Travel,Weekday,0
3606,1167,185.26,Supplies,Weekday,0
3607,1081,125.03,Travel,Weekday,0
3608,1058,136.07,Supplies,Weekday,0
3609,1086,55.3,Accommodation,Weekend,1
3610,1000,12.41,Supplies,Weekday,0
3611,1171,172.01,Accommodation,Weekday,0
3612,1057,59.97,Meals,Weekday,0
3613,1181,103.03,Supplies,Weekday,0
3614,1136,114.78,Meals,Weekday,0
3615,1024,127.55,Meals,Weekday,0
3616,1165,90.14,Supplies,Weekday,0
3617,1152,70.01,Supplies,Weekday,0
3618,1006,88.38,Travel,Weekday,0
3619,1173,16.42,Meals,Weekday,0
3620,1079,144.48,Accommodation,Weekday,0
3621,1117,151.06,Supplies,Weekday,0
3622,1034,144.52,Meals,Weekday,0
3623,1094,126.03,Meals,Weekday,0
3624,1188,184.45,Accommodation,Weekend,1
3625,1000,190.71,Supplies,Weekend,1
3626,1147,181.74,Supplies,Weekday,0
3627,1185,115.9,Meals,Weekend,1
3628,1192,111.58,Supplies,Weekday,0
3629,1036,123.66,Meals,Weekday,0
3630,1151,80.07,Accommodation,Weekday,0
3631,1112,130.41,Travel,Weekend,1
3632,1132,123.27,Travel,Weekday,0
3633,1138,172.8,Accommodation,Weekday,0
3634,1119,202.42,Supplies,Weekday,0
3635,1162,135.85,Accommodation,Weekday,0
3636,1028,160.24,Meals,Weekday,0
3637,1117,119.23,Travel,Weekday,0
3638,1150,165.81,Meals,Weekday,0
3639,1151,170.81,Supplies,Weekend,1
3640,1077,204.28,Travel,Weekend,1
3641,1114,4.9,Accommodation,Weekday,0
3642,1124,154.37,Travel,Weekday,0
3643,1074,103.92,Accommodation,Weekday,0
3644,1064,148.23,Accommodation,Weekend,1
3645,1171,149.75,Meals,Weekday,0
3646,1153,72.21,Travel,Weekday,0
3647,1183,19.6,Accommodation,Weekday,0
3648,1019,139.71,Meals,Weekend,1
3649,1065,96.27,Meals,Weekend,1
3650,1032,161.1,Supplies,Weekday,0
3651,1174,109.83,Supplies,Weekday,0
3652,1044,163.98,Accommodation,Weekday,0
3653,1172,139.92,Travel,Weekday,0
3654,1197,34.93,Supplies,Weekday,0
3655,1011,120.55,Accommodation,Weekday,0
3656,1055,119.99,Travel,Weekday,0
3657,1066,100.42,Supplies,Weekday,0
3658,1149,153.23,Supplies,Weekday,0
3659,1165,67.24,Accommodation,Weekend,1
3660,1084,212.45,Accommodation,Weekday,0
3661,1107,37.33,Travel,Weekday,0
3662,1042,35.67,Supplies,Weekday,0
3663,1090,155.2,Accommodation,Weekday,0
3664,1133,249.04,Meals,Weekday,0
3665,1138,82.64,Supplies,Weekday,0
3666,1016,147.46,Accommodation,Weekday,0
3667,1106,185.07,Meals,Weekday,0
3668,1140,106.53,Travel,Weekday,0
3669,1175,88.59,Travel,Weekend,1
3670,1165,197.27,Supplies,Weekday,0
3671,1083,140.34,Supplies,Weekday,0
3672,1037,153.11,Supplies,Weekday,0
3673,1048,44.31,Supplies,Weekday,0
3674,1098,146.61,Meals,Weekday,0
3675,1064,177.45,Supplies,Weekday,0
3676,1107,149.28,Travel,Weekday,0
3677,1049,151.67,Supplies,Weekday,0
3678,1012,217.26,Accommodation,Weekday,0
3679,1090,153.83,Supplies,Weekday,0
3680,1130,191.36,Meals,Weekend,1
3681,1027,167.78,Supplies,Weekday,0
3682,1069,86.41,Supplies,Weekday,0
3683,1173,135.44,Meals,Weekend,1
3684,1045,154.76,Meals,Weekday,0
3685,1136,17.18,Accommodation,Weekday,0
3686,1189,131.31,Meals,Weekday,0
3687,1044,192.58,Travel,Weekday,0
3688,1160,64.75,Meals,Weekend,1
3689,1003,54.2,Travel,Weekday,0
3690,1140,140.54,Travel,Weekend,1
3691,1051,51.2,Meals,Weekday,0
3692,1165,188.01,Accommodation,Weekday,0
3693,1064,89.09,Accommodation,Weekend,1
3694,1045,160.68,Supplies,Weekday,0
3695,1128,65.27,Supplies,Weekday,0
3696,1159,241.15,Travel,Weekday,0
3697,1105,252.49,Supplies,Weekday,0
3698,1176,187.64,Accommodation,Weekday,0
3699,1018,79.03,Accommodation,Weekday,0
3700,1080,115.81,Meals,Weekday,0
3701,1179,1.36,Accommodation,Weekend,1
3702,1166,198.37,Meals,Weekday,0
3703,1189,127.06,Accommodation,Weekend,1
3704,1040,114.65,Supplies,Weekday,0
3705,1075,65.88,Accommodation,Weekday,0
3706,1147,179.17,Supplies,Weekday,0
3707,1021,152.33,Travel,Weekend,1
3708,1158,122.72,Accommodation,Weekday,0
3709,1097,145.81,Supplies,Weekday,0
3710,1086,235.89,Travel,Weekday,0
3711,1107,65.41,Supplies,Weekday,0
3712,1055,44.52,Accommodation,Weekday,0
3713,1018,73.14,Accommodation,Weekday,0
3714,1112,192.12,Supplies,Weekday,0
3715,1065,136.8,Supplies,Weekend,1
3716,1065,73.76,Supplies,Weekday,0
3717,1037,151.61,Meals,Weekday,0
3718,1038,90.2,Supplies,Weekday,0
3719,1027,130.47,Travel,Weekday,0
3720,1010,148.45,Accommodation,Weekday,0
3721,1112,83.49,Meals,Weekday,0
3722,1092,11.04,Accommodation,Weekday,0
3723,1020,134.5,Travel,Weekend,1
3724,1156,108.37,Accommodation,Weekday,0
3725,1092,82.82,Meals,Weekday,0
3726,1041,134.81,Supplies,Weekend,1
3727,1139,157.37,Travel,Weekday,0
3728,1001,10.77,Accommodation,Weekday,0
3729,1039,126.43,Supplies,Weekend,1
3730,1101,112.94,Meals,Weekday,0
3731,1062,97.55,Supplies,Weekday,0
3732,1160,159.1,Travel,Weekday,0
3733,1108,7.91,Accommodation,Weekend,1
3734,1173,56.48,Meals,Weekday,0
3735,1009,23.18,Meals,Weekday,0
3736,1138,162.55,Supplies,Weekday,0
3737,1015,91.26,Supplies,Weekday,0
3738,1007,105.23,Meals,Weekday,0
3739,1046,222.25,Travel,Weekday,0
3740,1116,146.0,Travel,Weekend,1
3741,1173,181.13,Travel,Weekday,0
3742,1003,115.98,Supplies,Weekend,1
3743,1171,9.35,Supplies,Weekday,0
3744,1091,106.5,Meals,Weekday,0
3745,1016,70.19,Accommodation,Weekday,0
3746,1081,71.64,Supplies,Weekday,0
3747,1004,143.48,Supplies,Weekday,0
3748,1071,12.83,Accommodation,Weekday,0
3749,1125,78.14,Accommodation,Weekend,1
3750,1180,93.54,Supplies,Weekday,0
3751,1004,158.71,Travel,Weekday,0
3752,1034,244.83,Meals,Weekday,0
3753,1022,6.26,Meals,Weekday,0
3754,1149,125.91,Supplies,Weekday,0
3755,1111,99.36,Supplies,Weekday,0
3756,1116,134.86,Travel,Weekday,0
3757,1186,276.79,Travel,Weekday,0
3758,1065,35.71,Supplies,Weekday,0
3759,1163,83.91,Travel,Weekend,1
3760,1066,196.51,Supplies,Weekday,0
3761,1027,146.6,Meals,Weekday,0
3762,1150,167.76,Travel,Weekday,0
3763,1140,94.14,Travel,Weekend,1
3764,1068,178.2,Meals,Weekend,1
3765,1029,173.77,Meals,Weekday,0
3766,1183,141.27,Travel,Weekday,0
3767,1059,238.7,Travel,Weekday,0
3768,1086,136.31,Supplies,Weekday,0
3769,1096,145.51,Travel,Weekday,0
3770,1148,93.53,Supplies,Weekday,0
3771,1111,146.39,Meals,Weekend,1
3772,1076,137.47,Meals,Weekday,0
3773,1041,160.22,Supplies,Weekday,0
3774,1104,142.43,Accommodation,Weekday,0
3775,1047,143.29,Accommodation,Weekday,0
3776,1104,94.92,Meals,Weekday,0
3777,1149,160.76,Travel,Weekday,0
3778,1195,131.01,Meals,Weekday,0
3779,1072,100.51,Accommodation,Weekday,0
3780,1094,72.99,Travel,Weekday,0
3781,1049,170.23,Meals,Weekend,1
3782,1190,169.91,Meals,Weekday,0
3783,1175,113.07,Accommodation,Weekday,0
3784,1065,43.34,Travel,Weekday,0
3785,1109,209.58,Travel,Weekday,0
3786,1182,199.49,Accommodation,Weekday,0
3787,1035,263.47,Accommodation,Weekday,0
3788,1028,7.41,Supplies,Weekday,0
3789,1097,103.43,Supplies,Weekday,0
3790,1174,75.81,Travel,Weekday,0
3791,1120,12.87,Accommodation,Weekday,0
3792,1049,123.47,Accommodation,Weekday,0
3793,1008,134.97,Travel,Weekday,0
3794,1075,115.55,Supplies,Weekday,0
3795,1084,22.92,Travel,Weekday,0
3796,1189,156.87,Meals,Weekday,0
3797,1004,48.67,Accommodation,Weekday,0
3798,1006,182.71,Accommodation,Weekend,1
3799,1171,179.54,Meals,Weekday,0
3800,1036,143.52,Accommodation,Weekday,0
3801,1124,95.58,Accommodation,Weekday,0
3802,1002,128.61,Accommodation,Weekday,0
3803,1142,83.15,Supplies,Weekday,0
3804,1082,157.88,Meals,Weekend,1
3805,1112,204.77,Accommodation,Weekday,0
3806,1002,197.87,Accommodation,Weekday,0
3807,1083,121.62,Accommodation,Weekday,0
3808,1078,204.69,Meals,Weekday,0
3809,1101,140.3,Accommodation,Weekday,0
3810,1141,19.68,Accommodation,Weekday,0
3811,1003,198.04,Accommodation,Weekday,0
3812,1162,131.11,Supplies,Weekday,0
3813,1135,147.98,Meals,Weekday,0
3814,1162,96.2,Supplies,Weekday,0
3815,1067,200.44,Meals,Weekday,0
3816,1035,75.7,Travel,Weekend,1
3817,1077,194.99,Meals,Weekend,1
3818,1171,61.02,Supplies,Weekend,1
3819,1063,136.09,Meals,Weekend,1
3820,1194,202.89,Accommodation,Weekday,0
3821,1019,209.18,Supplies,Weekday,0
3822,1071,171.32,Supplies,Weekday,0
3823,1184,187.05,Supplies,Weekday,0
3824,1054,175.55,Meals,Weekday,0
3825,1013,95.08,Travel,Weekend,1
3826,1128,151.18,Accommodation,Weekday,0
3827,1056,137.14,Meals,Weekday,0
3828,1083,185.68,Travel,Weekday,0
3829,1013,189.72,Accommodation,Weekday,0
3830,1050,123.42,Supplies,Weekday,0
3831,1091,114.39,Travel,Weekday,0
3832,1102,183.07,Supplies,Weekday,0
3833,1057,109.11,Supplies,Weekday,0
3834,1120,188.58,Supplies,Weekday,0
3835,1118,128.61,Meals,Weekday,0
3836,1122,87.3,Accommodation,Weekday,0
3837,1008,97.15,Accommodation,Weekday,0
3838,1086,49.94,Accommodation,Weekday,0
3839,1047,116.33,Accommodation,Weekday,0
3840,1154,158.36,Accommodation,Weekday,0
3841,1103,273.14,Meals,Weekday,0
3842,1199,82.97,Meals,Weekday,0
3843,1155,99.51,Travel,Weekday,0
3844,1183,79.93,Accommodation,Weekday,0
3845,1161,73.98,Meals,Weekday,0
3846,1001,154.88,Supplies,Weekend,1
3847,1023,96.56,Accommodation,Weekday,0
3848,1073,76.61,Supplies,Weekend,1
3849,1048,144.22,Meals,Weekday,0
3850,1039,153.06,Travel,Weekend,1
3851,1007,78.06,Travel,Weekend,1
3852,1068,185.38,Meals,Weekday,0
3853,1066,220.06,Supplies,Weekday,0
3854,1157,162.64,Supplies,Weekend,1
3855,1051,152.46,Meals,Weekday,0
3856,1038,17.31,Supplies,Weekday,0
3857,1070,69.12,Accommodation,Weekday,0
3858,1084,37.14,Accommodation,Weekend,1
3859,1012,175.8,Supplies,Weekday,0
3860,1088,178.76,Meals,Weekday,0
3861,1118,146.64,Travel,Weekday,0
3862,1129,104.9,Travel,Weekday,0
3863,1193,104.09,Travel,Weekday,0
3864,1193,351.4,Meals,Weekend,1
3865,1014,167.94,Meals,Weekend,1
3866,1186,114.39,Accommodation,Weekend,1
3867,1017,149.39,Supplies,Weekday,0
3868,1068,43.16,Travel,Weekday,0
3869,1089,154.35,Supplies,Weekday,0
3870,1029,104.93,Supplies,Weekday,0
3871,1077,150.31,Meals,Weekday,0
3872,1132,63.11,Meals,Weekend,1
3873,1167,229.36,Supplies,Weekend,1
3874,1148,66.93,Travel,Weekday,0
3875,1191,99.47,Accommodation,Weekday,0
3876,1106,53.91,Meals,Weekday,0
3877,1007,76.42,Travel,Weekday,0
3878,1005,111.71,Meals,Weekday,0
3879,1089,122.97,Accommodation,Weekday,0
3880,1195,105.52,Accommodation,Weekend,1
3881,1057,150.51,Accommodation,Weekday,0
3882,1179,261.2,Supplies,Weekday,0
3883,1157,108.32,Supplies,Weekday,0
3884,1184,89.95,Accommodation,Weekday,0
3885,1026,202.63,Accommodation,Weekday,0
3886,1090,63.14,Supplies,Weekday,0
3887,1171,218.99,Accommodation,Weekend,1
3888,1106,9.91,Supplies,Weekday,0
3889,1068,180.08,Accommodation,Weekday,0
3890,1103,63.19,Accommodation,Weekend,1
3891,1138,61.29,Accommodation,Weekday,0
3892,1042,143.66,Supplies,Weekend,1
3893,1125,174.84,Accommodation,Weekday,0
3894,1034,161.63,Supplies,Weekday,0
3895,1138,78.78,Travel,Weekday,0
3896,1053,171.89,Travel,Weekday,0
3897,1049,69.99,Supplies,Weekend,1
3898,1188,104.82,Accommodation,Weekday,0
3899,1132,85.39,Meals,Weekday,0
3900,1114,111.0,Meals,Weekday,0
3901,1100,87.51,Accommodation,Weekday,0
3902,1153,130.77,Meals,Weekend,1
3903,1096,38.82,Supplies,Weekday,0
3904,1160,155.37,Supplies,Weekday,0
3905,1150,89.83,Accommodation,Weekday,0
3906,1185,56.73,Meals,Weekday,0
3907,1198,181.94,Travel,Weekday,0
3908,1136,231.64,Accommodation,Weekday,0
3909,1015,153.37,Travel,Weekday,0
3910,1171,134.37,Accommodation,Weekend,1
3911,1027,96.67,Travel,Weekday,0
3912,1150,40.11,Meals,Weekday,0
3913,1139,154.6,Supplies,Weekday,0
3914,1041,26.15,Meals,Weekday,0
3915,1008,147.8,Travel,Weekday,0
3916,1057,16.2,Travel,Weekday,0
3917,1108,132.17,Accommodation,Weekday,0
3918,1075,197.2,Travel,Weekday,0
3919,1146,141.88,Supplies,Weekday,0
3920,1163,186.43,Supplies,Weekday,0
3921,1076,208.32,Meals,Weekday,0
3922,1065,122.37,Supplies,Weekday,0
3923,1103,231.24,Supplies,Weekday,0
3924,1056,103.09,Accommodation,Weekday,0
3925,1056,61.2,Accommodation,Weekend,1
3926,1107,60.68,Travel,Weekday,0
3927,1024,177.2,Meals,Weekday,0
3928,1140,105.35,Accommodation,Weekday,0
3929,1186,93.92,Accommodation,Weekday,0
3930,1012,164.42,Accommodation,Weekend,1
3931,1154,26.39,Travel,Weekday,0
3932,1167,277.49,Supplies,Weekday,0
3933,1082,49.9,Meals,Weekday,0
3934,1085,156.92,Supplies,Weekday,0
3935,1179,152.57,Accommodation,Weekday,0
3936,1144,111.35,Accommodation,Weekday,0
3937,1178,186.59,Accommodation,Weekday,0
3938,1001,169.4,Accommodation,Weekday,0
3939,1139,113.42,Supplies,Weekend,1
3940,1155,157.58,Accommodation,Weekday,0
3941,1152,12.16,Meals,Weekday,0
3942,1158,95.88,Accommodation,Weekday,0
3943,1154,153.16,Meals,Weekday,0
3944,1107,80.34,Travel,Weekday,0
3945,1186,115.06,Meals,Weekday,0
3946,1000,108.87,Travel,Weekday,0
3947,1034,17.46,Travel,Weekday,0
3948,1096,174.64,Meals,Weekday,0
3949,1000,127.75,Travel,Weekend,1
3950,1008,49.33,Supplies,Weekday,0
3951,1160,230.88,Meals,Weekend,1
3952,1043,131.35,Supplies,Weekend,1
3953,1052,134.37,Supplies,Weekday,0
3954,1174,114.23,Travel,Weekday,0
3955,1112,234.36,Supplies,Weekday,0
3956,1084,175.95,Accommodation,Weekday,0
3957,1045,77.87,Travel,Weekday,0
3958,1017,4.61,Supplies,Weekday,0
3959,1143,160.76,Travel,Weekday,0
3960,1186,112.4,Supplies,Weekend,1
3961,1123,98.64,Travel,Weekday,0
3962,1078,111.05,Travel,Weekday,0
3963,1051,11.95,Accommodation,Weekday,0
3964,1180,128.21,Meals,Weekday,0
3965,1187,105.04,Travel,Weekend,1
3966,1110,93.21,Accommodation,Weekday,0
3967,1008,123.99,Travel,Weekday,0
3968,1027,213.58,Accommodation,Weekday,0
3969,1065,99.75,Meals,Weekday,0
3970,1074,195.11,Meals,Weekday,0
3971,1095,129.74,Accommodation,Weekday,0
3972,1021,200.37,Accommodation,Weekend,1
3973,1034,116.38,Travel,Weekend,1
3974,1105,67.67,Travel,Weekday,0
3975,1168,247.78,Accommodation,Weekday,0
3976,1158,181.03,Supplies,Weekday,0
3977,1190,205.94,Supplies,Weekday,0
3978,1058,156.15,Accommodation,Weekend,1
3979,1137,123.86,Meals,Weekday,0
3980,1103,179.45,Travel,Weekday,0
3981,1035,155.3,Accommodation,Weekday,0
3982,1071,88.22,Supplies,Weekday,0
3983,1046,148.24,Supplies,Weekend,1
3984,1185,99.45,Travel,Weekend,1
3985,1046,43.09,Meals,Weekend,1
3986,1096,116.38,Meals,Weekday,0
3987,1021,83.78,Accommodation,Weekday,0
3988,1157,246.15,Accommodation,Weekday,0
3989,1150,56.75,Supplies,Weekday,0
3990,1115,93.88,Accommodation,Weekend,1
3991,1046,85.82,Meals,Weekday,0
3992,1123,166.96,Supplies,Weekday,0
3993,1181,135.17,Supplies,Weekday,0
3994,1143,234.48,Meals,Weekend,1
3995,1009,210.53,Travel,Weekday,0
3996,1163,126.34,Accommodation,Weekend,1
3997,1027,54.99,Accommodation,Weekday,0
3998,1169,142.51,Supplies,Weekday,0
3999,1094,134.04,Supplies,Weekday,0
4000,1144,30.46,Accommodation,Weekday,0
4001,1047,107.91,Travel,Weekday,0
4002,1051,132.0,Accommodation,Weekday,0
4003,1095,122.62,Supplies,Weekday,0
4004,1187,61.33,Travel,Weekend,1
4005,1166,119.28,Travel,Weekday,0
4006,1050,112.98,Travel,Weekday,0
4007,1050,149.3,Meals,Weekend,1
4008,1132,65.4,Supplies,Weekday,0
4009,1105,190.31,Supplies,Weekday,0
4010,1118,149.8,Supplies,Weekday,0
4011,1063,40.64,Travel,Weekday,0
4012,1163,136.2,Meals,Weekend,1
4013,1166,122.54,Supplies,Weekday,0
4014,1113,114.9,Supplies,Weekday,0
4015,1010,31.85,Supplies,Weekday,0
4016,1053,100.93,Accommodation,Weekday,0
4017,1003,81.91,Accommodation,Weekday,0
4018,1047,93.06,Meals,Weekday,0
4019,1054,174.44,Accommodation,Weekday,0
4020,1032,79.65,Travel,Weekday,0
4021,1128,251.54,Meals,Weekday,0
4022,1161,268.63,Meals,Weekday,0
4023,1028,141.59,Accommodation,Weekday,0
4024,1194,42.94,Travel,Weekday,0
4025,1112,42.91,Accommodation,Weekday,0
4026,1151,148.47,Meals,Weekday,0
4027,1065,106.12,Travel,Weekday,0
4028,1094,76.43,Meals,Weekday,0
4029,1126,120.76,Accommodation,Weekday,0
4030,1070,42.06,Meals,Weekday,0
4031,1092,262.99,Accommodation,Weekday,0
4032,1060,154.52,Meals,Weekday,0
4033,1170,218.24,Supplies,Weekday,0
4034,1116,177.77,Travel,Weekday,0
4035,1088,165.7,Travel,Weekday,0
4036,1074,66.64,Supplies,Weekday,0
4037,1044,37.93,Meals,Weekday,0
4038,1034,182.53,Accommodation,Weekday,0
4039,1032,121.13,Supplies,Weekday,0
4040,1068,252.43,Supplies,Weekday,0
4041,1194,94.25,Meals,Weekend,1
4042,1139,121.39,Meals,Weekday,0
4043,1067,99.89,Travel,Weekday,0
4044,1159,200.09,Supplies,Weekday,0
4045,1113,25.03,Meals,Weekday,0
4046,1023,143.81,Travel,Weekday,0
4047,1050,80.87,Accommodation,Weekend,1
4048,1193,124.52,Meals,Weekday,0
4049,1196,213.4,Travel,Weekday,0
4050,1011,55.72,Travel,Weekday,0
4051,1152,54.64,Travel,Weekday,0
4052,1104,232.96,Meals,Weekday,0
4053,1151,98.93,Accommodation,Weekday,0
4054,1120,88.13,Meals,Weekday,0
4055,1127,89.09,Travel,Weekday,0
4056,1171,21.93,Supplies,Weekday,0
4057,1044,213.57,Supplies,Weekend,1
4058,1184,206.61,Supplies,Weekday,0
4059,1044,16.17,Travel,Weekday,0
4060,1121,99.52,Supplies,Weekday,0
4061,1017,26.0,Accommodation,Weekday,0
4062,1050,168.48,Meals,Weekend,1
4063,1147,156.0,Supplies,Weekday,0
4064,1096,60.35,Travel,Weekday,0
4065,1092,93.48,Accommodation,Weekday,0
4066,1028,201.25,Travel,Weekday,0
4067,1085,111.67,Supplies,Weekday,0
4068,1075,82.72,Accommodation,Weekday,0
4069,1190,178.21,Travel,Weekday,0
4070,1161,124.77,Meals,Weekday,0
4071,1067,197.25,Accommodation,Weekday,0
4072,1004,177.55,Travel,Weekday,0
4073,1115,159.18,Meals,Weekday,0
4074,1121,67.1,Supplies,Weekday,0
4075,1073,200.05,Accommodation,Weekday,0
4076,1149,120.46,Meals,Weekday,0
4077,1120,124.72,Accommodation,Weekday,0
4078,1152,29.88,Meals,Weekday,0
4079,1189,79.35,Meals,Weekday,0
4080,1128,64.84,Accommodation,Weekday,0
4081,1078,150.7,Supplies,Weekday,0
4082,1167,174.3,Meals,Weekday,0
4083,1030,103.63,Meals,Weekday,0
4084,1116,128.67,Accommodation,Weekday,0
4085,1004,116.02,Meals,Weekday,0
4086,1175,225.99,Travel,Weekday,0
4087,1114,19.44,Accommodation,Weekday,0
4088,1072,54.8,Accommodation,Weekday,0
4089,1050,102.51,Meals,Weekday,0
4090,1080,139.08,Meals,Weekday,0
4091,1156,90.26,Supplies,Weekday,0
4092,1178,22.18,Accommodation,Weekday,0
4093,1054,159.72,Travel,Weekday,0
4094,1169,221.51,Accommodation,Weekday,0
4095,1080,25.94,Meals,Weekday,0
4096,1109,143.71,Supplies,Weekday,0
4097,1077,187.95,Travel,Weekday,0
4098,1147,147.39,Meals,Weekday,0
4099,1110,183.6,Accommodation,Weekday,0
4100,1090,97.52,Meals,Weekday,0
4101,1187,67.07,Accommodation,Weekday,0
4102,1114,198.54,Accommodation,Weekday,0
4103,1038,142.63,Meals,Weekday,0
4104,1188,131.57,Travel,Weekend,1
4105,1191,134.53,Travel,Weekday,0
4106,1150,32.69,Accommodation,Weekday,0
4107,1008,81.21,Supplies,Weekday,0
4108,1121,130.84,Meals,Weekend,1
4109,1180,223.73,Meals,Weekend,1
4110,1178,55.55,Travel,Weekday,0
4111,1082,76.6,Meals,Weekend,1
4112,1159,155.14,Meals,Weekday,0
4113,1051,24.37,Travel,Weekday,0
4114,1139,108.04,Accommodation,Weekday,0
4115,1065,46.49,Supplies,Weekday,0
4116,1099,249.09,Accommodation,Weekday,0
4117,1020,167.53,Meals,Weekday,0
4118,1167,64.47,Supplies,Weekday,0
4119,1010,124.75,Accommodation,Weekend,1
4120,1060,61.82,Supplies,Weekday,0
4121,1027,57.63,Travel,Weekday,0
4122,1004,42.97,Accommodation,Weekday,0
4123,1113,77.85,Travel,Weekday,0
4124,1190,143.49,Accommodation,Weekday,0
4125,1014,191.68,Travel,Weekday,0
4126,1159,55.84,Accommodation,Weekday,0
4127,1080,63.83,Accommodation,Weekday,0
4128,1040,255.21,Travel,Weekend,1
4129,1163,128.01,Accommodation,Weekday,0
4130,1077,101.91,Travel,Weekday,0
4131,1104,70.05,Supplies,Weekday,0
4132,1136,80.45,Supplies,Weekend,1
4133,1080,122.86,Supplies,Weekday,0
4134,1171,188.91,Accommodation,Weekday,0
4135,1134,52.9,Travel,Weekday,0
4136,1095,105.42,Travel,Weekday,0
4137,1043,227.22,Meals,Weekday,0
4138,1171,27.98,Meals,Weekday,0
4139,1005,195.89,Supplies,Weekday,0
4140,1143,245.91,Supplies,Weekday,0
4141,1193,122.46,Travel,Weekend,1
4142,1003,198.95,Meals,Weekday,0
4143,1063,5.03,Supplies,Weekday,0
4144,1004,103.93,Travel,Weekday,0
4145,1164,184.74,Accommodation,Weekend,1
4146,1102,33.46,Meals,Weekday,0
4147,1153,198.46,Meals,Weekday,0
4148,1157,271.43,Accommodation,Weekday,0
4149,1129,76.3,Meals,Weekday,0
4150,1114,164.55,Supplies,Weekday,0
4151,1145,177.8,Supplies,Weekday,0
4152,1006,216.3,Meals,Weekday,0
4153,1109,51.45,Accommodation,Weekday,0
4154,1110,80.79,Accommodation,Weekend,1
4155,1086,158.76,Travel,Weekday,0
4156,1147,125.46,Supplies,Weekend,1
4157,1014,229.33,Travel,Weekday,0
4158,1179,101.66,Travel,Weekday,0
4159,1117,94.52,Meals,Weekday,0
4160,1155,142.17,Meals,Weekday,0
4161,1191,140.78,Travel,Weekday,0
4162,1066,112.76,Accommodation,Weekday,0
4163,1130,64.72,Travel,Weekend,1
4164,1184,128.52,Accommodation,Weekday,0
4165,1054,147.81,Meals,Weekday,0
4166,1139,68.99,Accommodation,Weekday,0
4167,1191,51.81,Supplies,Weekend,1
4168,1056,142.24,Supplies,Weekday,0
4169,1035,305.67,Supplies,Weekday,0
4170,1135,195.95,Meals,Weekday,0
4171,1008,108.86,Accommodation,Weekend,1
4172,1162,107.7,Meals,Weekday,0
4173,1125,130.43,Meals,Weekday,0
4174,1087,85.32,Meals,Weekday,0
4175,1162,144.84,Meals,Weekday,0
4176,1138,32.38,Travel,Weekday,0
4177,1119,93.33,Travel,Weekday,0
4178,1133,202.39,Meals,Weekday,0
4179,1152,163.73,Accommodation,Weekday,0
4180,1000,162.31,Meals,Weekend,1
4181,1008,188.45,Meals,Weekday,0
4182,1124,100.88,Travel,Weekend,1
4183,1119,37.02,Travel,Weekday,0
4184,1076,133.03,Supplies,Weekday,0
4185,1028,148.74,Travel,Weekday,0
4186,1045,224.84,Supplies,Weekday,0
4187,1031,78.95,Accommodation,Weekday,0
4188,1158,105.24,Supplies,Weekday,0
4189,1103,191.42,Accommodation,Weekday,0
4190,1105,174.18,Meals,Weekday,0
4191,1118,32.64,Meals,Weekday,0
4192,1005,190.28,Supplies,Weekday,0
4193,1156,225.21,Accommodation,Weekday,0
4194,1158,90.11,Meals,Weekday,0
4195,1143,190.06,Supplies,Weekday,0
4196,1119,161.02,Accommodation,Weekday,0
4197,1103,69.94,Meals,Weekday,0
4198,1131,43.13,Travel,Weekday,0
4199,1092,145.32,Meals,Weekday,0
4200,1127,187.46,Supplies,Weekday,0
4201,1135,99.72,Supplies,Weekday,0
4202,1103,50.12,Accommodation,Weekday,0
4203,1064,9.17,Travel,Weekday,0
4204,1106,128.42,Supplies,Weekday,0
4205,1036,75.66,Travel,Weekend,1
4206,1086,70.87,Travel,Weekday,0
4207,1157,222.79,Accommodation,Weekday,0
4208,1151,166.56,Accommodation,Weekday,0
4209,1170,161.71,Travel,Weekday,0
4210,1138,117.07,Travel,Weekday,0
4211,1078,152.36,Supplies,Weekend,1
4212,1188,138.88,Travel,Weekday,0
4213,1107,99.6,Accommodation,Weekend,1
4214,1109,118.98,Accommodation,Weekday,0
4215,1037,193.95,Supplies,Weekday,0
4216,1175,141.39,Accommodation,Weekday,0
4217,1153,264.48,Travel,Weekday,0
4218,1127,197.74,Meals,Weekday,0
4219,1108,116.27,Accommodation,Weekday,0
4220,1023,133.24,Supplies,Weekday,0
4221,1081,121.43,Travel,Weekday,0
4222,1072,205.22,Accommodation,Weekday,0
4223,1095,50.5,Meals,Weekend,1
4224,1139,112.88,Accommodation,Weekday,0
4225,1104,162.99,Travel,Weekday,0
4226,1144,153.03,Accommodation,Weekday,0
4227,1180,210.45,Travel,Weekday,0
4228,1013,96.28,Meals,Weekend,1
4229,1152,26.8,Accommodation,Weekday,0
4230,1012,151.18,Meals,Weekday,0
4231,1036,133.17,Travel,Weekday,0
4232,1009,148.36,Meals,Weekday,0
4233,1117,97.96,Travel,Weekday,0
4234,1072,158.16,Supplies,Weekday,0
4235,1134,106.48,Accommodation,Weekday,0
4236,1141,161.59,Travel,Weekday,0
